order_id,item_id,product_category,price,freight_value
ORD001064,1502,books,78.26,54.51
ORD001065,1503,sports,465.16,48.79
ORD001065,1504,home_appliances,1205.55,53.2
ORD001065,1505,sports,266.21,47.71
ORD001066,1506,fashion,333.78,16.91
ORD001067,1507,home_appliances,1233.15,54.66
ORD001067,1508,fashion,264.65,46.64
ORD001068,1509,fashion,335.04,49.38
ORD001069,1510,fashion,225.61,25.23
ORD001069,1511,sports,147.46,14.15
ORD001070,1512,health,66.09,56.63
ORD001071,1513,electronics,649.51,25.34
ORD001072,1514,sports,451.36,13.64
ORD001073,1515,sports,430.33,59.56
ORD001074,1516,fashion,170.21,20.42
ORD001075,1517,home_appliances,771.79,41.67
ORD001076,1518,beauty,186.4,24.2
ORD001077,1519,home_appliances,866.91,29.29
ORD001078,1520,beauty,78.81,58.15
ORD001079,1521,furniture,807.69,54.94
ORD001080,1522,beauty,108.53,30.66
ORD001080,1523,beauty,75.95,52.3
ORD001081,1524,beauty,233.85,24.4
ORD001081,1525,furniture,383.51,20.92
ORD001081,1526,books,114.91,50.39
ORD001082,1527,electronics,1738.14,16.31
ORD001083,1528,toys,143.22,41.35
ORD001084,1529,electronics,1581.27,54.27
ORD001085,1530,home_appliances,739.54,20.2
ORD001086,1531,fashion,234.75,48.35
ORD001087,1532,beauty,183.03,18.85
ORD001088,1533,fashion,214.28,23.02
ORD001089,1534,sports,206.25,16.78
ORD001089,1535,electronics,1313.95,11.63
ORD001089,1536,electronics,544.37,50.83
ORD001090,1537,beauty,126.48,42.88
ORD001090,1538,fashion,105.67,12.65
ORD001091,1539,beauty,242.07,42.27
ORD001091,1540,electronics,1131.47,20.75
ORD001092,1541,beauty,93.45,38.22
ORD001093,1542,electronics,1740.58,11.46
ORD001094,1543,electronics,1928.31,55.48
ORD001095,1544,home_appliances,421.19,15.04
ORD001096,1545,fashion,331.16,13.77
ORD001097,1546,sports,157.55,54.84
ORD001098,1547,fashion,364.25,49.47
ORD001099,1548,sports,228.08,56.98
ORD001099,1549,fashion,111.65,46.24
ORD001100,1550,beauty,148.62,18.08
ORD001101,1551,fashion,80.87,26.63
ORD001102,1552,sports,481.23,34.91
ORD001102,1553,beauty,73.3,54.66
ORD001103,1554,toys,133.16,10.13
ORD001104,1555,home_appliances,412.09,26.56
ORD001105,1556,sports,403.9,55.53
ORD001106,1557,fashion,287.38,50.88
ORD001106,1558,electronics,1921.98,57.29
ORD001107,1559,electronics,444.93,43.76
ORD001108,1560,electronics,982.89,46.46
ORD001108,1561,beauty,60.86,19.42
ORD001108,1562,electronics,471.14,48.05
ORD001109,1563,books,112.32,33.28
ORD001110,1564,toys,110.14,44.18
ORD001111,1565,beauty,225.7,43.37
ORD001112,1566,fashion,235.5,56.22
ORD001113,1567,furniture,1248.4,50.68
ORD001113,1568,electronics,427.74,58.9
ORD001114,1569,home_appliances,332.01,38.63
ORD001115,1570,fashion,213.06,27.34
ORD001115,1571,toys,192.66,53.6
ORD001116,1572,furniture,412.28,48.95
ORD001117,1573,electronics,1882.98,57.09
ORD001118,1574,beauty,68.5,19.94
ORD001118,1575,fashion,335.36,35.57
ORD001119,1576,books,139.4,38.83
ORD001120,1577,electronics,1498.84,34.99
ORD001120,1578,sports,146.07,29.89
ORD001120,1579,sports,392.7,15.78
ORD001121,1580,toys,187.84,58.01
ORD001122,1581,books,46.76,15.76
ORD001123,1582,beauty,73.19,29.13
ORD001123,1583,electronics,1861.26,12.09
ORD001124,1584,electronics,617.58,27.15
ORD001125,1585,home_appliances,687.64,22.43
ORD001125,1586,furniture,1196.13,20.7
ORD001126,1587,electronics,1008.45,20.42
ORD001127,1588,electronics,1441.0,43.26
ORD001128,1589,home_appliances,399.63,49.25
ORD001129,1590,electronics,436.34,37.92
ORD001130,1591,home_appliances,1171.93,52.99
ORD001131,1592,fashion,115.39,39.82
ORD001132,1593,electronics,1717.18,19.68
ORD001133,1594,health,143.99,29.02
ORD001133,1595,books,127.26,46.8
ORD001134,1596,furniture,1158.81,38.44
ORD001135,1597,books,100.02,51.17
ORD001136,1598,fashion,211.12,17.09
ORD001136,1599,electronics,1896.27,37.48
ORD001137,1600,home_appliances,1012.57,16.52
ORD001138,1601,fashion,97.48,47.13
ORD001138,1602,electronics,625.35,34.09
ORD001139,1603,electronics,1382.8,33.97
ORD001140,1604,fashion,124.91,40.97
ORD001141,1605,beauty,67.07,31.31
ORD001142,1606,home_appliances,379.99,53.0
ORD001143,1607,furniture,428.45,25.97
ORD001144,1608,electronics,1805.74,41.59
ORD001144,1609,electronics,1521.92,53.32
ORD001144,1610,electronics,493.84,10.84
ORD001145,1611,furniture,1447.91,38.22
ORD001146,1612,home_appliances,673.19,49.34
ORD001146,1613,sports,248.36,39.51
ORD001147,1614,fashion,160.51,52.18
ORD001147,1615,furniture,601.54,52.08
ORD001148,1616,books,85.41,10.14
ORD001149,1617,electronics,589.62,49.18
ORD001150,1618,fashion,316.83,46.83
ORD001151,1619,fashion,209.8,23.81
ORD001152,1620,home_appliances,673.81,12.13
ORD001152,1621,electronics,555.89,46.34
ORD001152,1622,fashion,107.22,39.64
ORD001153,1623,electronics,948.35,13.04
ORD001153,1624,electronics,1213.38,30.43
ORD001154,1625,electronics,1540.19,26.61
ORD001155,1626,books,64.53,58.5
ORD001155,1627,food,59.36,19.97
ORD001155,1628,home_appliances,364.21,19.83
ORD001156,1629,home_appliances,598.93,52.97
ORD001157,1630,home_appliances,953.41,39.81
ORD001158,1631,fashion,243.38,26.69
ORD001159,1632,books,123.24,40.35
ORD001159,1633,electronics,1695.79,56.94
ORD001159,1634,furniture,1306.0,54.48
ORD001160,1635,electronics,965.17,13.2
ORD001161,1636,electronics,1766.0,10.95
ORD001162,1637,fashion,199.44,15.01
ORD001163,1638,sports,109.97,13.39
ORD001163,1639,electronics,1115.09,34.28
ORD001163,1640,home_appliances,1163.93,11.87
ORD001164,1641,fashion,145.79,48.41
ORD001164,1642,sports,428.22,38.15
ORD001165,1643,beauty,189.29,38.71
ORD001166,1644,beauty,191.55,25.83
ORD001167,1645,fashion,257.65,11.89
ORD001168,1646,sports,339.17,34.85
ORD001169,1647,books,93.5,34.64
ORD001169,1648,fashion,94.54,33.16
ORD001169,1649,home_appliances,370.28,30.73
ORD001170,1650,beauty,70.41,55.4
ORD001171,1651,electronics,1175.93,57.63
ORD001171,1652,home_appliances,821.02,22.41
ORD001171,1653,toys,161.95,31.84
ORD001172,1654,beauty,153.08,39.55
ORD001173,1655,sports,145.58,40.53
ORD001174,1656,electronics,1716.07,23.21
ORD001174,1657,toys,175.7,57.79
ORD001175,1658,fashion,90.29,33.04
ORD001176,1659,toys,56.91,30.54
ORD001176,1660,toys,145.72,42.96
ORD001176,1661,sports,364.18,22.97
ORD001177,1662,furniture,954.9,58.66
ORD001177,1663,electronics,991.0,45.09
ORD001178,1664,home_appliances,754.46,59.65
ORD001179,1665,furniture,1376.94,14.18
ORD001180,1666,electronics,1738.05,35.18
ORD001181,1667,fashion,273.45,11.53
ORD001182,1668,electronics,1274.59,29.95
ORD001182,1669,fashion,235.53,18.04
ORD001183,1670,furniture,1360.13,36.1
ORD001184,1671,fashion,369.86,58.63
ORD001184,1672,fashion,354.75,36.95
ORD001185,1673,electronics,1264.15,30.94
ORD001186,1674,beauty,215.76,18.99
ORD001187,1675,sports,219.82,30.16
ORD001188,1676,beauty,236.83,35.54
ORD001188,1677,home_appliances,1067.14,23.52
ORD001189,1678,beauty,161.94,35.23
ORD001190,1679,books,99.43,59.95
ORD001191,1680,home_appliances,885.39,23.36
ORD001191,1681,sports,191.73,15.9
ORD001191,1682,furniture,406.12,39.05
ORD001192,1683,home_appliances,744.36,37.59
ORD001193,1684,home_appliances,924.19,50.42
ORD001194,1685,fashion,291.86,27.7
ORD001195,1686,home_appliances,1047.86,50.24
ORD001195,1687,beauty,129.63,24.64
ORD001196,1688,sports,268.65,41.98
ORD001197,1689,fashion,239.04,46.02
ORD001197,1690,furniture,815.17,23.28
ORD001198,1691,electronics,1110.31,17.65
ORD001199,1692,home_appliances,409.81,56.67
ORD001200,1693,fashion,264.09,23.76
ORD001201,1694,electronics,1948.26,58.01
ORD001202,1695,fashion,195.04,44.83
ORD001202,1696,fashion,87.33,31.8
ORD001203,1697,home_appliances,401.34,59.38
ORD001203,1698,home_appliances,851.94,13.41
ORD001203,1699,electronics,1732.83,14.46
ORD001204,1700,health,87.11,54.8
ORD001205,1701,fashion,273.35,59.36
ORD001205,1702,sports,165.3,51.04
ORD001205,1703,fashion,197.21,21.63
ORD001206,1704,home_appliances,250.42,19.33
ORD001207,1705,furniture,685.46,35.55
ORD001208,1706,books,114.04,55.5
ORD001209,1707,food,80.04,34.78
ORD001210,1708,sports,271.57,42.51
ORD001211,1709,beauty,104.72,49.38
ORD001211,1710,home_appliances,1095.13,33.5
ORD001212,1711,toys,189.02,13.27
ORD001212,1712,home_appliances,950.19,39.73
ORD001213,1713,sports,116.73,37.05
ORD001214,1714,electronics,1041.13,51.67
ORD001214,1715,electronics,834.4,32.14
ORD001214,1716,home_appliances,1097.79,15.23
ORD001215,1717,fashion,130.41,29.73
ORD001216,1718,fashion,201.66,43.16
ORD001217,1719,furniture,1138.66,39.09
ORD001218,1720,sports,224.65,35.34
ORD001219,1721,beauty,223.35,26.37
ORD001220,1722,food,84.29,12.47
ORD001221,1723,electronics,1358.57,19.03
ORD001222,1724,books,149.36,22.32
ORD001222,1725,furniture,1366.98,12.22
ORD001223,1726,home_appliances,672.48,46.41
ORD001224,1727,sports,401.08,37.76
ORD001225,1728,home_appliances,498.55,58.79
ORD001226,1729,electronics,1326.83,26.38
ORD001227,1730,fashion,77.3,11.24
ORD001228,1731,sports,422.8,24.94
ORD001229,1732,fashion,89.09,56.03
ORD001229,1733,health,223.78,23.7
ORD001229,1734,furniture,1333.88,40.67
ORD001230,1735,home_appliances,576.87,31.79
ORD001231,1736,books,141.77,25.74
ORD001232,1737,home_appliances,693.1,36.88
ORD001232,1738,electronics,1120.99,57.65
ORD001233,1739,food,35.38,35.32
ORD001233,1740,sports,270.06,22.13
ORD001234,1741,fashion,196.33,29.06
ORD001234,1742,electronics,1413.65,48.52
ORD001235,1743,fashion,107.52,41.63
ORD001236,1744,fashion,352.61,10.46
ORD001237,1745,home_appliances,1105.58,15.92
ORD001237,1746,electronics,689.67,48.1
ORD001237,1747,home_appliances,1214.33,33.92
ORD001238,1748,fashion,115.3,25.8
ORD001239,1749,electronics,526.5,24.05
ORD001240,1750,electronics,1857.15,52.59
ORD001240,1751,books,60.14,49.84
ORD001240,1752,sports,497.35,10.31
ORD001241,1753,sports,143.34,39.44
ORD001241,1754,health,175.49,34.73
ORD001241,1755,sports,178.35,13.96
ORD001242,1756,toys,97.34,56.54
ORD001243,1757,furniture,627.84,16.75
ORD001243,1758,beauty,208.51,52.64
ORD001244,1759,home_appliances,397.27,15.55
ORD001245,1760,fashion,150.37,46.77
ORD001246,1761,fashion,204.03,44.82
ORD001246,1762,beauty,223.28,36.61
ORD001247,1763,fashion,320.7,18.44
ORD001248,1764,furniture,509.79,16.4
ORD001248,1765,beauty,188.94,21.63
ORD001248,1766,fashion,150.97,49.85
ORD001249,1767,fashion,84.43,57.23
ORD001249,1768,fashion,270.85,24.26
ORD001249,1769,home_appliances,989.77,53.49
ORD001250,1770,electronics,623.91,19.68
ORD001250,1771,furniture,1481.67,24.27
ORD001251,1772,books,117.72,34.56
ORD001252,1773,beauty,246.66,32.54
ORD001252,1774,furniture,777.77,20.31
ORD001252,1775,beauty,179.01,43.93
ORD001253,1776,electronics,706.61,51.63
ORD001254,1777,beauty,213.93,54.89
ORD001255,1778,electronics,1268.64,50.06
ORD001256,1779,books,145.48,51.34
ORD001257,1780,beauty,88.87,29.33
ORD001258,1781,food,46.0,37.27
ORD001258,1782,books,62.01,54.69
ORD001258,1783,fashion,143.86,25.28
ORD001259,1784,furniture,1140.01,41.72
ORD001260,1785,electronics,1796.14,32.03
ORD001261,1786,home_appliances,316.96,31.25
ORD001262,1787,fashion,151.32,43.5
ORD001262,1788,fashion,153.57,12.67
ORD001262,1789,sports,427.78,53.95
ORD001263,1790,home_appliances,869.54,32.52
ORD001264,1791,electronics,1426.86,42.55
ORD001264,1792,furniture,1171.23,26.02
ORD001265,1793,electronics,1258.61,58.02
ORD001266,1794,fashion,236.66,29.3
ORD001267,1795,sports,495.27,36.38
ORD001268,1796,toys,162.29,39.94
ORD001268,1797,fashion,370.59,34.06
ORD001269,1798,toys,56.74,51.99
ORD001269,1799,beauty,100.76,21.63
ORD001270,1800,toys,197.84,37.02
ORD001270,1801,food,76.84,18.75
ORD001271,1802,fashion,242.02,21.32
ORD001272,1803,home_appliances,488.27,49.62
ORD001273,1804,electronics,1433.71,37.49
ORD001274,1805,furniture,488.54,54.08
ORD001275,1806,electronics,1787.09,56.21
ORD001276,1807,sports,184.84,17.29
ORD001276,1808,electronics,587.16,19.26
ORD001277,1809,electronics,500.85,36.1
ORD001278,1810,fashion,88.59,11.49
ORD001279,1811,sports,447.13,55.98
ORD001279,1812,beauty,192.97,16.09
ORD001280,1813,books,52.72,29.19
ORD001281,1814,electronics,1559.21,54.89
ORD001282,1815,fashion,148.19,57.17
ORD001283,1816,books,124.34,23.82
ORD001284,1817,books,96.04,16.91
ORD001284,1818,fashion,197.6,59.12
ORD001285,1819,beauty,69.53,10.18
ORD001286,1820,health,169.69,47.58
ORD001286,1821,furniture,304.21,50.87
ORD001287,1822,fashion,297.66,28.96
ORD001288,1823,fashion,345.88,12.3
ORD001288,1824,home_appliances,1146.89,29.5
ORD001289,1825,electronics,1847.98,29.65
ORD001290,1826,toys,153.43,45.2
ORD001291,1827,furniture,1484.14,10.08
ORD001291,1828,home_appliances,573.93,29.94
ORD001292,1829,furniture,622.64,40.93
ORD001292,1830,electronics,1384.28,28.36
ORD001293,1831,electronics,1071.5,20.12
ORD001294,1832,fashion,292.68,38.23
ORD001295,1833,home_appliances,709.11,10.77
ORD001296,1834,home_appliances,805.42,54.89
ORD001297,1835,home_appliances,1245.01,43.02
ORD001298,1836,sports,245.63,28.55
ORD001299,1837,electronics,1125.65,13.88
ORD001300,1838,fashion,282.96,21.84
ORD001301,1839,electronics,1090.58,45.08
ORD001302,1840,home_appliances,1213.39,36.1
ORD001302,1841,sports,449.07,29.01
ORD001302,1842,fashion,98.6,52.74
ORD001303,1843,health,197.19,56.73
ORD001303,1844,furniture,1240.76,28.06
ORD001304,1845,food,29.42,34.33
ORD001305,1846,electronics,1596.73,34.41
ORD001306,1847,electronics,519.41,37.09
ORD001307,1848,sports,157.86,14.6
ORD001307,1849,beauty,130.56,16.89
ORD001308,1850,electronics,1365.05,33.88
ORD001309,1851,electronics,485.43,45.36
ORD001310,1852,toys,155.36,28.32
ORD001310,1853,furniture,426.28,37.68
ORD001310,1854,beauty,124.57,51.67
ORD001311,1855,home_appliances,755.8,10.14
ORD001312,1856,electronics,1791.43,34.85
ORD001313,1857,sports,475.24,12.49
ORD001314,1858,fashion,286.24,27.11
ORD001315,1859,electronics,674.68,51.36
ORD001316,1860,toys,198.7,35.15
ORD001317,1861,sports,454.97,54.27
ORD001317,1862,fashion,92.52,34.27
ORD001317,1863,beauty,232.48,35.84
ORD001318,1864,fashion,210.79,14.5
ORD001319,1865,electronics,1906.56,37.11
ORD001319,1866,furniture,1226.91,10.31
ORD001319,1867,electronics,1658.08,57.15
ORD001320,1868,books,37.08,15.81
ORD001321,1869,electronics,684.8,33.19
ORD001322,1870,health,217.66,25.75
ORD001322,1871,home_appliances,997.53,12.18
ORD001323,1872,furniture,1334.63,32.03
ORD001324,1873,electronics,470.16,33.12
ORD001324,1874,books,101.24,44.02
ORD001325,1875,home_appliances,1156.05,51.5
ORD001326,1876,toys,131.84,25.61
ORD001327,1877,beauty,95.4,42.29
ORD001327,1878,books,92.63,30.66
ORD001328,1879,fashion,332.24,27.23
ORD001329,1880,fashion,216.67,15.78
ORD001330,1881,electronics,1399.05,46.05
ORD001330,1882,furniture,1472.89,20.11
ORD001331,1883,sports,185.29,48.53
ORD001332,1884,electronics,931.66,17.69
ORD001332,1885,books,109.68,30.16
ORD001333,1886,electronics,1827.84,20.67
ORD001334,1887,books,73.19,22.8
ORD001334,1888,books,128.86,26.87
ORD001335,1889,home_appliances,310.48,53.1
ORD001335,1890,food,54.83,47.27
ORD001335,1891,home_appliances,838.29,20.95
ORD001336,1892,fashion,164.87,37.1
ORD001336,1893,electronics,885.82,18.84
ORD001337,1894,home_appliances,1231.4,55.39
ORD001337,1895,food,43.83,55.75
ORD001338,1896,fashion,90.92,50.82
ORD001339,1897,beauty,128.69,32.45
ORD001339,1898,fashion,99.02,58.05
ORD001339,1899,electronics,1303.31,46.46
ORD001340,1900,electronics,1899.07,55.12
ORD001341,1901,electronics,1406.31,25.47
ORD001342,1902,health,84.41,21.68
ORD001343,1903,health,171.05,35.38
ORD001343,1904,home_appliances,851.03,44.33
ORD001343,1905,electronics,1688.71,45.21
ORD001344,1906,home_appliances,936.74,18.86
ORD001345,1907,home_appliances,870.98,55.97
ORD001346,1908,furniture,621.66,57.02
ORD001347,1909,health,274.31,43.34
ORD001348,1910,furniture,1241.92,55.0
ORD001349,1911,food,20.85,53.0
ORD001350,1912,beauty,60.15,25.98
ORD001350,1913,fashion,333.85,56.53
ORD001351,1914,fashion,314.38,44.32
ORD001351,1915,sports,276.06,54.53
ORD001351,1916,fashion,206.42,12.19
ORD001352,1917,electronics,1108.71,19.56
ORD001352,1918,electronics,1351.94,12.48
ORD001353,1919,beauty,184.81,42.2
ORD001354,1920,beauty,215.85,12.41
ORD001354,1921,health,129.08,43.88
ORD001354,1922,fashion,166.22,46.07
ORD001355,1923,toys,58.96,23.87
ORD001356,1924,electronics,743.22,12.28
ORD001357,1925,food,42.74,13.6
ORD001358,1926,sports,137.52,21.07
ORD001359,1927,toys,138.66,18.71
ORD001360,1928,fashion,300.01,55.47
ORD001361,1929,fashion,88.71,29.4
ORD001362,1930,home_appliances,736.89,57.03
ORD001363,1931,electronics,1313.91,57.15
ORD001364,1932,sports,129.48,29.34
ORD001364,1933,home_appliances,512.77,48.91
ORD001364,1934,toys,199.38,35.05
ORD001365,1935,electronics,1823.62,20.89
ORD001366,1936,toys,89.08,44.94
ORD001367,1937,toys,43.28,29.63
ORD001367,1938,home_appliances,1008.76,52.33
ORD001367,1939,fashion,77.41,18.03
ORD001368,1940,electronics,1189.17,59.27
ORD001369,1941,electronics,1025.86,24.29
ORD001370,1942,fashion,249.63,41.39
ORD001371,1943,sports,411.64,20.94
ORD001372,1944,fashion,103.57,10.76
ORD001373,1945,sports,357.26,54.62
ORD001373,1946,toys,47.42,22.21
ORD001374,1947,food,64.46,30.7
ORD001375,1948,electronics,1818.24,15.83
ORD001376,1949,home_appliances,1044.58,40.81
ORD001377,1950,toys,93.52,58.76
ORD001378,1951,fashion,337.94,38.13
ORD001378,1952,books,95.16,26.16
ORD001378,1953,sports,174.43,18.55
ORD001379,1954,books,67.4,29.76
ORD001379,1955,fashion,327.95,30.95
ORD001380,1956,electronics,413.55,44.71
ORD001380,1957,home_appliances,603.72,19.33
ORD001381,1958,health,273.58,44.75
ORD001382,1959,furniture,437.44,50.06
ORD001383,1960,fashion,300.58,10.31
ORD001383,1961,electronics,1520.68,18.41
ORD001384,1962,sports,364.1,13.38
ORD001385,1963,home_appliances,374.49,38.64
ORD001385,1964,home_appliances,254.28,28.3
ORD001385,1965,electronics,570.27,15.6
ORD001386,1966,sports,232.93,37.53
ORD001387,1967,toys,131.04,33.19
ORD001387,1968,food,33.4,44.54
ORD001388,1969,home_appliances,958.83,47.52
ORD001389,1970,furniture,874.5,48.28
ORD001389,1971,beauty,221.62,13.36
ORD001390,1972,sports,161.83,55.43
ORD001390,1973,home_appliances,422.38,35.45
ORD001390,1974,fashion,339.62,53.31
ORD001391,1975,health,93.14,46.12
ORD001392,1976,electronics,684.21,20.69
ORD001393,1977,electronics,1882.59,58.97
ORD001394,1978,furniture,370.99,14.43
ORD001395,1979,health,217.16,46.56
ORD001396,1980,toys,159.64,13.3
ORD001396,1981,food,96.52,38.86
ORD001396,1982,beauty,190.22,43.66
ORD001397,1983,beauty,75.52,41.7
ORD001397,1984,food,42.16,45.72
ORD001398,1985,toys,60.89,31.95
ORD001399,1986,furniture,1134.54,15.16
ORD001400,1987,electronics,1837.62,47.97
ORD001401,1988,home_appliances,1136.34,30.36
ORD001402,1989,electronics,1974.98,12.87
ORD001403,1990,sports,473.96,32.0
ORD001403,1991,home_appliances,647.88,39.23
ORD001404,1992,fashion,305.37,44.19
ORD001405,1993,health,81.52,44.13
ORD001406,1994,food,25.92,24.93
ORD001406,1995,toys,46.54,57.24
ORD001407,1996,food,37.45,57.21
ORD001408,1997,fashion,364.61,37.06
ORD001409,1998,sports,256.75,17.54
ORD001410,1999,toys,190.22,30.99
ORD001411,2000,electronics,1049.38,54.24
ORD001412,2001,home_appliances,1219.71,29.66
ORD001412,2002,food,90.16,12.03
ORD001412,2003,fashion,193.2,17.65
ORD001413,2004,books,73.45,13.02
ORD001414,2005,books,123.99,25.03
ORD001415,2006,food,51.32,19.82
ORD001416,2007,books,116.07,38.38
ORD001417,2008,fashion,256.36,18.36
ORD001418,2009,toys,101.65,31.69
ORD001419,2010,electronics,1949.85,22.79
ORD001419,2011,books,109.86,55.98
ORD001420,2012,furniture,965.77,26.03
ORD001420,2013,beauty,70.28,35.73
ORD001421,2014,toys,46.29,46.75
ORD001422,2015,sports,374.9,14.9
ORD001422,2016,sports,263.03,41.97
ORD001422,2017,beauty,231.49,45.56
ORD001423,2018,sports,252.11,21.03
ORD001424,2019,books,136.48,46.01
ORD001425,2020,fashion,213.28,57.9
ORD001425,2021,toys,146.67,28.23
ORD001425,2022,fashion,148.66,57.46
ORD001426,2023,electronics,1503.24,13.88
ORD001426,2024,beauty,123.17,43.42
ORD001426,2025,home_appliances,277.99,59.01
ORD001427,2026,toys,164.54,29.52
ORD001428,2027,beauty,149.88,49.8
ORD001429,2028,beauty,194.11,59.52
ORD001430,2029,furniture,1399.42,26.78
ORD001430,2030,electronics,1947.29,31.83
ORD001431,2031,health,125.01,29.33
ORD001432,2032,books,75.88,50.34
ORD001432,2033,home_appliances,1155.94,16.32
ORD001433,2034,fashion,81.64,44.89
ORD001434,2035,fashion,326.63,40.92
ORD001435,2036,home_appliances,1064.77,19.27
ORD001435,2037,home_appliances,392.6,49.33
ORD001435,2038,fashion,189.39,25.1
ORD001436,2039,electronics,1876.22,10.68
ORD001437,2040,fashion,146.88,48.85
ORD001437,2041,sports,147.47,19.08
ORD001438,2042,books,36.32,43.38
ORD001439,2043,sports,178.17,49.63
ORD001440,2044,home_appliances,366.34,48.84
ORD001441,2045,fashion,317.88,32.64
ORD001441,2046,home_appliances,907.79,32.89
ORD001442,2047,furniture,1384.4,11.5
ORD001443,2048,beauty,149.14,36.54
ORD001444,2049,electronics,1891.07,13.97
ORD001445,2050,home_appliances,1166.15,37.85
ORD001445,2051,fashion,137.73,50.78
ORD001446,2052,beauty,85.24,54.46
ORD001447,2053,home_appliances,517.06,44.01
ORD001448,2054,home_appliances,362.43,19.7
ORD001448,2055,food,89.58,56.69
ORD001449,2056,beauty,132.18,27.07
ORD001450,2057,electronics,1847.9,33.14
ORD001450,2058,electronics,1087.96,44.1
ORD001451,2059,electronics,405.45,23.93
ORD001452,2060,books,141.0,41.46
ORD001453,2061,electronics,1102.93,36.85
ORD001454,2062,furniture,690.58,35.96
ORD001455,2063,electronics,1873.24,34.19
ORD001455,2064,beauty,195.9,13.29
ORD001455,2065,electronics,1140.98,52.33
ORD001456,2066,home_appliances,854.22,21.34
ORD001457,2067,books,122.31,20.88
ORD001458,2068,books,113.3,34.72
ORD001459,2069,electronics,594.6,28.9
ORD001460,2070,beauty,153.62,29.54
ORD001461,2071,electronics,1431.8,38.78
ORD001461,2072,sports,293.86,22.31
ORD001461,2073,electronics,997.65,40.77
ORD001462,2074,toys,149.26,55.48
ORD001462,2075,electronics,641.24,44.66
ORD001463,2076,fashion,259.78,54.68
ORD001463,2077,sports,169.72,24.37
ORD001464,2078,beauty,215.66,49.09
ORD001464,2079,fashion,181.21,16.46
ORD001465,2080,electronics,960.01,11.74
ORD001466,2081,furniture,961.47,32.96
ORD001467,2082,home_appliances,747.83,57.98
ORD001468,2083,books,129.57,20.0
ORD001468,2084,electronics,422.66,16.23
ORD001469,2085,fashion,328.6,51.18
ORD001470,2086,toys,129.32,38.01
ORD001471,2087,beauty,242.73,34.65
ORD001471,2088,books,105.63,56.15
ORD001471,2089,books,94.1,22.91
ORD001472,2090,fashion,207.78,23.13
ORD001473,2091,food,97.13,59.11
ORD001474,2092,electronics,658.22,45.6
ORD001474,2093,electronics,569.81,40.37
ORD001474,2094,fashion,121.19,38.01
ORD001475,2095,beauty,80.86,50.78
ORD001476,2096,sports,173.65,46.71
ORD001476,2097,fashion,92.15,19.15
ORD001476,2098,toys,198.86,26.88
ORD001477,2099,electronics,1023.38,51.66
ORD001478,2100,beauty,222.9,22.23
ORD001479,2101,electronics,488.67,29.84
ORD001479,2102,books,63.09,51.38
ORD001480,2103,beauty,95.82,37.94
ORD001481,2104,electronics,1298.7,17.42
ORD001482,2105,electronics,1639.63,18.73
ORD001482,2106,beauty,151.74,24.34
ORD001483,2107,sports,388.04,42.84
ORD001484,2108,fashion,158.05,33.81
ORD001485,2109,fashion,96.82,18.71
ORD001486,2110,electronics,538.36,58.87
ORD001487,2111,electronics,1626.28,43.66
ORD001488,2112,fashion,245.87,43.53
ORD001489,2113,fashion,370.43,39.55
ORD001490,2114,home_appliances,1054.85,13.01
ORD001491,2115,books,32.18,18.44
ORD001491,2116,food,73.33,13.56
ORD001492,2117,home_appliances,385.96,43.08
ORD001492,2118,electronics,517.27,20.09
ORD001493,2119,beauty,231.19,41.02
ORD001494,2120,sports,281.56,11.82
ORD001495,2121,home_appliances,324.19,31.32
ORD001495,2122,toys,77.01,49.89
ORD001495,2123,health,104.49,31.89
ORD001496,2124,books,85.25,26.96
ORD001497,2125,sports,348.65,42.44
ORD001498,2126,fashion,266.22,20.4
ORD001499,2127,sports,466.34,44.65
ORD001500,2128,sports,351.99,29.11
ORD001501,2129,electronics,1219.99,46.25
ORD001502,2130,fashion,144.95,17.24
ORD001503,2131,sports,240.79,11.18
ORD001504,2132,books,62.67,24.14
ORD001505,2133,books,64.09,10.34
ORD001506,2134,electronics,1949.07,33.21
ORD001507,2135,sports,405.01,34.82
ORD001508,2136,home_appliances,700.14,25.48
ORD001509,2137,home_appliances,451.31,54.53
ORD001509,2138,home_appliances,1240.61,22.85
ORD001509,2139,fashion,81.92,22.21
ORD001510,2140,fashion,134.75,39.44
ORD001511,2141,fashion,202.99,19.32
ORD001512,2142,electronics,1812.37,38.27
ORD001513,2143,sports,252.06,26.05
ORD001514,2144,fashion,214.79,10.4
ORD001515,2145,electronics,1246.43,33.13
ORD001516,2146,home_appliances,484.77,13.92
ORD001517,2147,fashion,232.36,52.5
ORD001518,2148,books,103.41,27.43
ORD001518,2149,fashion,272.24,22.4
ORD001519,2150,books,134.96,57.1
ORD001519,2151,fashion,141.42,45.45
ORD001519,2152,books,125.0,25.27
ORD001520,2153,sports,341.39,22.23
ORD001521,2154,toys,191.16,22.92
ORD001522,2155,fashion,247.48,23.48
ORD001523,2156,electronics,1614.51,51.84
ORD001524,2157,electronics,759.25,39.67
ORD001525,2158,electronics,1556.72,46.18
ORD001526,2159,sports,427.03,42.13
ORD001527,2160,sports,473.5,14.99
ORD001527,2161,electronics,1947.74,59.89
ORD001528,2162,home_appliances,311.2,18.67
ORD001528,2163,toys,161.87,33.95
ORD001529,2164,toys,95.64,24.35
ORD001530,2165,home_appliances,586.68,50.02
